transaction_id,customer_id,payment_date,amount,payment_mode,transaction_status,transaction_type
TXN065887,CUST46134,2028-06-13,2306.62,UPI,Success,Withdrawl
TXN065888,CUST26098,2026-11-16,180.36,Cash,Success,Deposit
TXN065889,CUST19133,2025-01-24,5400.97,UPI,Success,Transfer
TXN065890,CUST09599,2027-11-17,668.37,UPI,Success,Bill Payment
TXN065891,CUST09584,2027-07-02,66.54,Cash,Failed,Purchase
TXN065892,CUST10122,2027-01-29,1154.0,UPI Payment,Success,Purchase
TXN065893,CUST23451,2023-06-02,3924.78,UPI,Success,Deposit
TXN065894,CUST37885,2026-06-13,2216.57,UPI,Success,Subscription
TXN065895,CUST06302,2025-03-25,3858.83,UPI,Pending,Deposit
TXN065896,CUST46863,2023-03-03,910.08,UPI,Success,Deposit
TXN065897,CUST26509,2025-06-09,1723.32,UPI,Success,Withdrawl
TXN065898,CUST22599,2025-06-22,3921.53,UPI,Pending,Transfer
TXN065899,CUST39187,2026-11-18,13924.34,UPI,Refunded,Purchase
TXN065900,CUST14750,2023-10-28,1853.78,UPI,Success,Bill Payment
TXN065901,CUST08938,2026-01-10,1339.7,,Success,Bill Payment
TXN065902,CUST31449,2025-08-19,709.97,Cash,Success,Withdrawl
TXN065903,CUST04303,2024-09-12,1023.48,UPI,Success,Purchase
TXN065904,CUST19139,2025-04-24,1066.88,Digital Wallets,Failed,Purchase
TXN065905,CUST03092,2025-01-13,1225.97,UPI,Failed,Bill Payment
TXN065906,CUST20587,2025-05-14,663.39,Cash,Failed,Withdrawl
TXN065907,CUST39004,2025-11-23,4500.67,UPI,Success,Bill Payment
TXN065908,CUST12217,2027-09-26,158.64,UPI,Success,Bill Payment
TXN065909,CUST34989,2026-03-14,2777.54,UPI,Success,Purchase
TXN065910,CUST36547,2027-08-15,1556.17,UPI,Success,Purchase
TXN065911,CUST37745,2027-03-29,1581.32,Cash,Success,Deposit
TXN065912,CUST24734,2028-07-13,2724.62,UPI,Success,Transfer
TXN065913,CUST26369,2026-06-25,1042.33,Bank Transfer,Failed,Purchase
TXN065914,CUST10891,2027-12-25,4401.85,UPI,Failed,Withdrawl
TXN065915,CUST37085,2025-11-07,990.51,UPI,Success,Bill Payment
TXN065916,CUST06491,2026-05-14,1334.81,Cash,Success,Deposit
TXN065917,CUST29001,2029-02-09,385.15,Cash,CANCELLED,Purchase
TXN065918,CUST28681,2026-05-06,1880.81,UPI,Success,Refund
TXN065919,CUST31862,2026-10-13,90.24,Cash,Success,Transfer
TXN065920,CUST45044,2027-09-19,12016.44,Cash,Failed,Bill Payment
TXN065921,CUST19778,2027-02-18,2489.53,UPI,Success,Deposit
TXN065922,CUST30321,2027-04-13,876.17,UPI,Success,Deposit
TXN065923,CUST48374,2025-04-06,5838.0,UPI,Success,Bill Payment
TXN065924,CUST00019,2029-03-19,3195.13,Cash,Refunded,Purchase
TXN065925,CUST30646,2026-10-21,2180.23,Cards,Success,Refund
TXN065926,CUST35190,2028-05-30,2115.61,UPI,Success,Transfer
TXN065927,CUST16191,2026-07-23,754.62,UPI,Failed,Refund
TXN065928,CUST03454,2026-04-24,3990.79,UPI,Success,Subscription
TXN065929,CUST33886,2025-08-15,409.32,UPI,Success,Deposit
TXN065930,CUST29669,2024-05-14,2224.85,UPI,Success,Bill Payment
TXN065931,CUST31812,2025-10-26,559.54,UPI,Success,Purchase
TXN065932,CUST40829,2027-03-27,398.4,Cash,Pending,Purchase
TXN065933,CUST10222,2026-12-28,564.56,UPI,Success,Refund
TXN065934,CUST32473,2026-10-25,2138.08,Cash,Success,Purchase
TXN065935,CUST13406,2027-12-25,1909.61,UPI,Success,Bill Payment
TXN065936,CUST04324,2027-10-09,629.87,Digital Wallets,Success,Bill Payment
TXN065937,CUST32802,2027-06-21,879.84,Cards,Success,Purchase
TXN065938,CUST21386,2026-07-01,1720.68,UPI,Success,Withdrawl
TXN065939,CUST40922,2024-09-23,876.8,UPI,Refunded,Subscription
TXN065940,CUST06266,2024-03-19,2777.48,UPI,Success,Refund
TXN065941,CUST36732,2027-05-14,897.48,Cash,Success,Bill Payment
TXN065942,CUST16199,2026-09-09,326.63,UPI,Pending,Refund
TXN065943,CUST27860,2028-01-29,1192.1,UPI,Success,Refund
TXN065944,CUST26446,2026-07-20,1670.93,Cash,Success,Refund
TXN065945,CUST29855,2024-10-22,546.45,UPI,Success,Purchase
TXN065946,CUST27472,2027-05-01,2840.53,UPI,Success,Bill Payment
TXN065947,CUST26204,2026-02-11,5222.46,UPI,Success,Purchase
TXN065948,CUST16419,2024-11-29,355.3,UPI,Refunded,Transfer
TXN065949,CUST03142,2026-03-24,4858.82,UPI,Success,Purchase
TXN065950,CUST35878,2028-11-13,513.61,UPI,Success,Bill Payment
TXN065951,CUST48993,2025-07-20,678.2,UPI,Success,Withdrawl
TXN065952,CUST17286,2027-11-18,2548.1,UPI,Success,Transfer
TXN065953,CUST47776,2024-09-17,5580.15,UPI,Success,Purchase
TXN065954,CUST07078,2028-03-24,977.25,UPI,Success,Purchase
TXN065955,CUST05894,2027-08-23,349.02,Cash,Refunded,Bill Payment
TXN065956,CUST42448,2027-04-26,1390.7,Digital Wallets,Success,Bill Payment
TXN065957,CUST44798,2027-01-06,209.11,UPI,Refunded,Purchase
TXN065958,CUST01525,2027-06-08,10220.6,Digital Wallets,Failed,Bill Payment
TXN065959,CUST08821,2026-06-12,1851.22,UPI,Success,Transfer
TXN065960,CUST08751,2025-01-06,13429.0,Cards,Failed,Subscription
TXN065961,CUST40241,2028-03-06,1302.19,UPI,Pending,Deposit
TXN065962,CUST22463,2027-02-17,1051.63,UPI,PROCESSING,Purchase
TXN065963,CUST43686,2024-11-09,2111.47,UPI,Success,Purchase
TXN065964,CUST17659,2025-09-22,182.79,UPI,Success,Purchase
TXN065965,CUST37817,2027-02-07,1875.21,UPI,Failed,Purchase
TXN065966,CUST17698,2023-11-17,525.86,UPI,Success,Bill Payment
TXN065967,CUST01681,2023-08-19,2756.02,UPI,Refunded,Transfer
TXN065968,CUST24409,2025-11-26,1669.26,UPI,Success,Purchase
TXN065969,CUST13916,2028-05-23,2201.23,Digital Wallets,Failed,
TXN065970,CUST30481,2026-06-01,83.21,UPI,Success,Deposit
TXN065971,CUST31684,2027-06-28,3502.18,Digital Wallets,Failed,Transfer
TXN065972,CUST11211,2025-06-15,343.8,UPI,Success,Withdrawl
TXN065973,CUST27827,2027-06-10,4972.14,Cash,Success,Purchase
TXN065974,CUST49668,2026-01-30,1261.38,Cash,Success,Transfer
TXN065975,CUST44389,2026-09-01,596.73,,Success,Deposit
TXN065976,CUST47263,2027-10-21,1724.23,Cash,Failed,deposit
TXN065977,CUST15870,2026-06-10,2589.02,UPI,Success,Purchase
TXN065978,CUST03292,2024-12-30,1190.23,UPI,Success,Withdrawl
TXN065979,CUST07961,2026-01-20,467.31,UPI,Refunded,Bill Payment
TXN065980,CUST22571,2028-11-15,1300.97,Cards,Success,Purchase
TXN065981,CUST00415,2025-07-05,456.93,Cheque,Failed,Purchase
TXN065982,CUST27303,2025-11-18,,Cash,Success,Purchase
TXN065983,CUST47037,2023-08-31,2310.49,Digital Wallets,Success,Bill Payment
TXN065984,CUST10052,2027-03-20,545.7,UPI,Refunded,
TXN065985,CUST47385,2027-06-02,3359.42,UPI,Success,Purchase
TXN065986,CUST12964,2024-07-15,2173.9,Cash,Refunded,Transfer
TXN065987,CUST02049,2027-10-31,376.66,,Success,Withdrawl
TXN065988,CUST22135,2026-03-08,7106.45,UPI,Success,Purchase
TXN065989,CUST28922,2025-08-15,1214.12,UPI,Success,
TXN065990,CUST00022,2028-01-09,2021.82,Cash,Success,Refund
TXN065991,CUST30094,2028-08-20,0.0,UPI,Refunded,Refund
TXN065992,CUST11414,2026-12-24,426.11,UPI,Refunded,Bill Payment
TXN065993,CUST07942,2026-12-02,2519.49,Digital Wallets,Success,Purchase
TXN065994,CUST38550,2026-07-11,399.68,UPI,Success,Purchase
TXN065995,CUST25543,2025-05-18,2717.46,Digital Wallets,Success,Purchase
TXN065996,CUST22345,2025-06-17,718.42,UPI,Success,Purchase
TXN065997,CUST06231,2025-01-23,1599.27,UPI,Success,Bill Payment
TXN065998,CUST49807,2025-06-30,11813.6,Bank Transfer,Success,Withdrawl
TXN065999,CUST13674,2024-02-21,4305.96,UPI,Success,Purchase
TXN066000,CUST00860,2027-10-25,555.92,credit card,Refunded,Transfer
TXN066001,CUST13698,2028-07-12,933.78,UPI,Success,Bill Payment
TXN066002,CUST03298,2025-05-13,1924.13,UPI,Success,Withdrawl
TXN066003,CUST44886,2028-06-28,1407.93,UPI,Success,Bill Payment
TXN066004,CUST46033,2030-06-14,1929.89,UPI,Success,Bill Payment
TXN066005,CUST33209,2027-01-12,360.62,UPI,Failed,Transfer
TXN066006,CUST41985,2028-02-23,4379.96,UPI,Success,Purchase
TXN066007,CUST11753,2025-01-06,6338.73,UPI,Success,withdrawal
TXN066008,CUST46275,2024-06-23,3442.24,Cash,Refunded,Deposit
TXN066009,CUST02365,2025-06-01,168.33,Cash,Success,Deposit
TXN066010,CUST20645,2028-12-29,307.64,UPI,Success,Purchase
TXN066011,CUST08955,2025-05-26,1866.91,UPI,Success,Bill Payment
TXN066012,CUST03843,2026-01-20,5994.73,UPI,Success,Purchase
TXN066013,CUST03905,2028-03-22,270.27,UPI,Success,Purchase
TXN066014,CUST32764,2026-02-23,1246.77,UPI,Success,Purchase
TXN066015,CUST13008,2024-10-27,3120.55,UPI,Success,Purchase
TXN066016,CUST27295,2025-04-25,1678.41,UPI,Refunded,Subscription
TXN066017,CUST36468,2027-08-15,1102.34,UPI,Success,Bill Payment
TXN066018,CUST46582,2026-04-20,179.44,UPI,Refunded,Bill Payment
TXN066019,CUST36917,2025-06-12,2911.72,UPI,Success,Transfer
TXN066020,CUST01375,2027-09-13,576.19,UPI,Success,Subscription
TXN066021,CUST31822,2026-03-03,4211.24,UPI,Success,BILL PAYMENT
TXN066022,CUST03089,2025-12-20,3317.37,UPI,Success,SUBSCRIPTION
TXN066023,CUST40707,2026-04-24,393.73,UPI,pending,Withdrawl
TXN066024,CUST31132,2026-07-23,324.23,UPI,Success,Purchase
TXN066025,CUST20095,2028-10-08,284.9,UPI,Success,Purchase
TXN066026,CUST21410,2026-12-26,2063.05,Cheque Payment,Success,Purchase
TXN066027,CUST46188,2026-11-02,1598.6,Cash,Failed,Transfer
TXN066028,CUST49252,2029-09-26,338.49,UPI,Success,Purchase
TXN066029,CUST06198,2027-11-12,429.52,Cash,Success,Purchase
TXN066030,CUST21972,2024-10-21,913.5,Cheque,Success,Purchase
TXN066031,CUST33729,2024-09-11,4469.48,Cash,Success,Bill Payment
TXN066032,CUST17366,2026-05-26,1902.41,UPI,Success,Subscription
TXN066033,CUST11670,2025-09-13,831.75,UPI,Success,Purchase
TXN066034,CUST44181,2027-04-01,1457.37,UPI,Success,Transfer
TXN066035,CUST23382,2026-03-17,978.7,Digital Wallets,Failed,
TXN066036,CUST22993,2026-12-02,2969.76,,Success,Purchase
TXN066037,CUST11871,2027-01-26,996.03,UPI,Failed,Bill Payment
TXN066038,CUST46272,2025-09-19,657.13,Cash,Success,Subscription
TXN066039,CUST20287,2028-09-24,9618.19,UPI,Success,Bill Payment
TXN066040,CUST35015,2027-03-05,1388.2,UPI,Success,Transfer
TXN066041,CUST14213,2027-04-28,699.34,UPI,Success,Bill Payment
TXN066042,CUST38907,2025-08-08,139.43,UPI,Success,Withdrawl
TXN066043,CUST37931,2026-01-14,3670.29,UPI,Success,Purchase
TXN066044,CUST24958,2030-02-13,592.37,UPI,Success,Bill Payment
TXN066045,CUST34280,2024-12-06,4357.67,UPI,Success,Purchase
TXN066046,CUST19687,2027-09-09,4504.56,,Success,Purchase
TXN066047,CUST46909,2025-06-22,3017.49,Cash,Success,Transfer
TXN066048,CUST49775,2026-12-10,2825.8,Cash,Success,Purchase
TXN066049,CUST05191,2025-10-30,717.56,Digital Wallets,Failed,Deposit
TXN066050,CUST20957,2026-09-04,19108.2,UPI,Success,Purchase
TXN066051,CUST31233,2025-09-02,513.88,Cash,Success,Subscription
TXN066052,CUST04809,2025-08-01,14955.32,UPI,Refunded,BILL PAYMENT
TXN066053,CUST43191,2026-03-15,4218.57,Cash,Failed,Purchase
TXN066054,CUST08012,2025-06-23,2203.05,UPI,Success,BILL PAYMENT
TXN066055,CUST49644,2026-12-08,315.0,UPI,Success,Withdrawl
TXN066056,CUST35329,2025-09-08,1015.72,Cash,Success,Purchase
TXN066057,CUST27005,2025-08-28,0.0,UPI,Refunded,Withdrawl
TXN066058,CUST24708,2026-08-15,6324.74,Cheque Payment,Success,Subscription
TXN066059,CUST14165,2024-04-30,4163.05,UPI,Success,Subscription
TXN066060,CUST48134,2025-10-21,4351.12,Cash,Failed,Bill Payment
TXN066061,CUST23799,2024-02-29,900.33,UPI,Failed,Transfer
TXN066062,CUST22909,2026-07-06,9189.88,UPI,Success,Withdrawl
TXN066063,CUST25865,2028-12-26,1223.8,Cash,Success,Transfer
TXN066064,CUST48345,2025-06-17,4540.76,UPI,Success,Deposit
TXN066065,CUST42088,2028-12-12,133.13,UPI,Success,Purchase
TXN066066,CUST42256,2024-09-29,3370.83,digital wallet,Success,Bill Payment
TXN066067,CUST31588,2026-04-08,1323.37,UPI Payment,Success,Purchase
TXN066068,CUST11173,2028-06-28,3065.36,UPI,Success,Transfer
TXN066069,CUST23351,2024-12-05,425.83,UPI,Success,Purchase
TXN066070,CUST16585,2024-02-04,3167.93,UPI,Refunded,Transfer
TXN066071,CUST24196,2024-01-03,7599.56,UPI,Failed,Withdrawl
TXN066072,CUST04752,2029-11-10,3137.75,Digital Wallets,Success,Purchase
TXN066073,CUST00300,2026-10-27,659.54,UPI,Failed,Purchase
TXN066074,CUST30347,2023-08-23,1520.79,UPI,Refunded,Transfer
TXN066075,CUST41355,2028-10-28,9710.73,UPI,Success,Purchase
TXN066076,CUST27303,2026-02-23,1492.89,UPI,CANCELLED,Deposit
TXN066077,CUST08116,2026-01-04,1077.25,Cash,Success,Bill Payment
TXN066078,CUST26852,2026-08-10,3131.75,Cards,Success,Transfer
TXN066079,CUST45291,2029-06-05,709.56,UPI,Success,Bill Payment
TXN066080,CUST20473,2029-07-21,281.58,UPI,Success,Transfer
TXN066081,CUST42013,2028-01-30,309.42,UPI,Success,Deposit
TXN066082,CUST27753,2027-12-21,1038.85,UPI,Failed,Bill Payment
TXN066083,CUST19323,2026-09-13,4973.22,UPI,Success,Purchase
TXN066084,CUST19041,2025-11-15,272.03,UPI,Success,Purchase
TXN066085,CUST23384,2025-11-26,1477.82,UPI,Success,Bill Payment
TXN066086,CUST31641,2025-12-30,498.73,,Success,Withdrawl
TXN066087,CUST11309,2026-04-27,3131.57,UPI,Success,Bill Payment
TXN066088,CUST45626,2026-03-28,3294.21,UPI,Failed,Purchase
TXN066089,CUST47484,2027-11-07,658.9,UPI,Success,Purchase
TXN066090,CUST22912,2025-09-06,1002.38,UPI,Failed,Purchase
TXN066091,CUST06111,2024-01-14,1051.95,Digital Wallets,Success,Withdrawl
TXN066092,CUST46464,2026-11-17,4804.51,UPI,Success,Purchase
TXN066093,CUST14290,2027-05-11,0.0,UPI,Failed,Withdrawl
TXN066094,CUST30768,2024-03-18,3686.14,Cash,Refunded,Purchase
TXN066095,CUST27019,2025-03-12,2003.78,UPI,Success,TRANSFER
TXN066096,CUST44671,2024-06-15,2478.53,Digital Wallets,Failed,Purchase
TXN066097,CUST45360,2027-09-14,383.04,Cash,Success,Bill Payment
TXN066098,CUST27881,2023-08-21,6978.46,UPI,Pending,Purchase
TXN066099,CUST32301,2027-05-22,332.83,UPI,Success,Purchase
TXN066100,CUST31646,2028-04-26,3660.42,UPI,SUCCESS,Purchase
TXN066101,CUST13542,2023-12-15,615.22,UPI,Success,Purchase
TXN066102,CUST47649,2028-04-14,1077.63,UPI,Success,Bill Payment
TXN066103,CUST26253,2025-04-29,1039.64,UPI,Success,Subscription
TXN066104,CUST23349,2026-04-17,825.11,UPI,Success,Purchase
TXN066105,CUST08043,2025-03-25,1026.61,UPI,Success,Bill Payment
TXN066106,CUST32528,2029-12-23,247.91,UPI,Success,Withdrawl
TXN066107,CUST07743,2025-11-19,330.93,Cash,Success,Withdrawl
TXN066108,CUST07073,2026-04-05,12867.68,UPI,Success,Bill Payment
TXN066109,CUST42673,2026-01-21,2657.03,Cash,Success,Deposit
TXN066110,CUST46684,2025-01-11,2549.33,UPI,Success,Purchase
TXN066111,CUST16456,2025-10-30,2516.16,UPI,Success,Bill Payment
TXN066112,CUST29083,2024-01-28,1355.21,UPI,Success,Purchase
TXN066113,CUST44044,2028-04-09,531.56,UPI,Success,Purchase
TXN066114,CUST17720,2028-01-24,5346.2,,Success,Withdrawl
TXN066115,CUST00394,2025-10-28,490.14,UPI,Success,Transfer
TXN066116,CUST32103,2025-10-23,16551.06,Digital Wallets,Success,Deposit
TXN066117,CUST19330,2025-09-03,2892.69,Cash,Failed,Deposit
TXN066118,CUST34695,2026-06-13,946.23,UPI,Success,Purchase
TXN066119,CUST38322,2025-05-10,666.61,UPI,Success,Bill Payment
TXN066120,CUST41930,2029-01-08,715.28,Cards,Success,Bill Payment
TXN066121,CUST30830,2027-12-18,5521.15,UPI,Refunded,Purchase
TXN066122,CUST27277,2027-05-30,3157.41,UPI,Success,Bill Payment
TXN066123,CUST42217,2026-12-27,158.86,Cash,Failed,Deposit
TXN066124,CUST48804,2029-01-03,788.77,UPI,Success,Subscription
TXN066125,CUST31695,2026-10-12,378.94,UPI,Failed,Deposit
TXN066126,CUST04997,2026-03-23,1136.51,UPI,Success,Transfer
TXN066127,CUST34417,2026-07-31,1348.87,UPI,Refunded,Transfer
TXN066128,CUST22407,2023-09-05,152.07,Digital Wallets,Success,Transfer
TXN066129,CUST08608,2025-07-08,3773.53,Cash,Success,Purchase
TXN066130,CUST05109,2026-01-25,2202.42,,Success,Refund
TXN066131,CUST03734,2026-05-17,5108.49,,Success,Purchase
TXN066132,CUST12143,2026-02-07,3291.84,UPI,Success,Refund
TXN066133,CUST32519,2025-07-03,4876.79,UPI,Success,Deposit
TXN066134,CUST03705,2027-11-30,7518.14,UPI,Success,Bill Payment
TXN066135,CUST12324,2025-11-02,2459.95,Cash,Success,Withdrawl
TXN066136,CUST37332,2024-10-20,408.64,UPI,Success,Bill Payment
TXN066137,CUST21180,2024-05-28,1143.37,UPI,Success,Purchase
TXN066138,CUST03856,2024-12-06,1313.02,UPI,Success,Purchase
TXN066139,CUST46339,2025-08-13,320.51,Cash,Success,Purchase
TXN066140,CUST20778,2024-08-19,234.69,UPI,Success,Transfer
TXN066141,CUST12126,2028-12-10,1490.71,Cheque,Failed,Subscription
TXN066142,CUST09601,2026-01-07,1011.04,UPI,Success,
TXN066143,CUST16859,2025-04-01,1322.65,UPI,success,Deposit
TXN066144,CUST27021,2026-01-10,1872.76,Digital Wallets,Success,Withdrawl
TXN066145,CUST31345,2027-01-22,4690.64,UPI,Success,Transfer
TXN066146,CUST44534,2028-03-17,941.25,Cash,Success,Purchase
TXN066147,CUST02557,2025-07-09,572.49,,Pending,Withdrawl
TXN066148,CUST32536,2026-06-09,6498.49,UPI,Success,Purchase
TXN066149,CUST23482,2028-02-07,444.36,Cash,Success,Withdrawl
TXN066150,CUST37293,2025-04-03,349.73,UPI,Success,Transfer
TXN066151,CUST30220,2026-07-17,853.4,Cash,Success,Purchase
TXN066152,CUST09139,2026-03-18,0.0,UPI Payment,Success,Transfer
TXN066153,CUST46002,2026-03-06,3203.84,Cheque,Success,Bill Payment
TXN066154,CUST17365,2027-11-24,11722.22,Digital Wallets,Refunded,Withdrawl
TXN066155,CUST22783,2027-08-10,13268.66,UPI,Success,Subscription
TXN066156,CUST01821,2025-05-07,1089.77,Cash,Success,Purchase
TXN066157,CUST38903,2023-03-12,8661.41,Cash,Pending,Transfer
TXN066158,CUST14501,2027-07-04,528.21,UPI,Success,Deposit
TXN066159,CUST06350,2025-03-31,1692.22,UPI,Success,Bill Payment
TXN066160,CUST41025,2025-07-28,1138.46,Cards,Refunded,Subscription
TXN066161,CUST19536,2028-12-06,3089.07,UPI,Success,Bill Payment
TXN066162,CUST40287,2026-08-06,3050.7,UPI,Failed,Withdrawl
TXN066163,CUST49024,2026-05-23,1118.38,UPI,Success,Purchase
TXN066164,CUST07314,2026-04-21,314.07,Cheque Payment,Refunded,Purchase
TXN066165,CUST39965,2028-03-19,1544.13,UPI,Pending,Transfer
TXN066166,CUST28513,2025-10-08,504.37,UPI,Refunded,Purchase
TXN066167,CUST16796,2028-11-24,763.78,Cash,Success,Purchase
TXN066168,CUST25656,2025-12-11,332.15,UPI,Success,Purchase
TXN066169,CUST01095,2025-12-08,369.64,Digital Wallets,Success,Purchase
TXN066170,CUST32028,2027-10-18,920.67,UPI,Success,Transfer
TXN066171,CUST43330,2028-04-18,2414.14,UPI,Success,Purchase
TXN066172,CUST34258,2025-09-22,1619.55,UPI,Success,Withdrawl
TXN066173,CUST10426,2025-05-05,8795.02,UPI,Success,Transfer
TXN066174,CUST48523,2026-02-12,277.29,UPI,Success,Withdrawl
TXN066175,CUST22249,2027-06-01,682.49,UPI,Success,Bill Payment
TXN066176,CUST06343,2025-06-10,954.4,UPI,Refunded,Bill Payment
TXN066177,CUST33810,2025-12-18,,UPI,Success,Withdrawl
TXN066178,CUST49913,2024-07-22,436.88,Cash,Pending,Transfer
TXN066179,CUST29682,2026-12-31,4719.68,UPI,Success,Purchase
TXN066180,CUST26360,2029-09-05,3635.81,UPI,pending,Purchase
TXN066181,CUST47328,2025-09-06,9488.28,UPI,Success,Deposit
TXN066182,CUST26921,2024-07-25,545.48,Digital Wallets,Failed,Purchase
TXN066183,CUST26157,2024-02-16,1170.16,UPI,Pending,Purchase
TXN066184,CUST45436,2026-05-20,7376.62,UPI,Failed,Purchase
TXN066185,CUST30685,2024-06-30,564.63,UPI,Success,Bill Payment
TXN066186,CUST35720,2024-01-31,4682.69,UPI,Refunded,Purchase
TXN066187,CUST30698,2026-07-19,376.14,UPI,Failed,Purchase
TXN066188,CUST26725,2029-03-18,666.75,Digital Wallets,Refunded,Refund
TXN066189,CUST12877,2027-01-30,852.61,UPI,Success,Purchase
TXN066190,CUST40053,2024-08-29,546.76,,Success,Purchase
TXN066191,CUST23204,2028-11-02,756.54,UPI,Success,Withdrawl
TXN066192,CUST34540,2026-02-09,2233.08,Cash,Success,Withdrawl
TXN066193,CUST11965,2028-08-24,3889.61,UPI,Success,Bill Payment
TXN066194,CUST18796,2027-03-06,1465.47,UPI,Refunded,Bill Payment
TXN066195,CUST04684,2027-05-20,1186.03,UPI,Success,Refund
TXN066196,CUST30142,2026-03-26,414.79,UPI,Success,Refund
TXN066197,CUST34228,2024-06-29,170.31,UPI,Success,Bill Payment
TXN066198,CUST18824,2024-06-23,6313.18,UPI,Success,Purchase
TXN066199,CUST07855,2024-09-01,1375.08,UPI,Success,Purchase
TXN066200,CUST47213,2027-03-24,1421.18,Cash,Success,Withdrawl
TXN066201,CUST21559,2026-05-27,1994.37,Bank Transfer,Refunded,Deposit
TXN066202,CUST13008,2025-11-05,1677.25,UPI,Success,Withdrawl
TXN066203,CUST37443,2025-07-06,2574.2,UPI,Success,Purchase
TXN066204,CUST49084,2024-06-29,4181.11,UPI,Failed,Purchase
TXN066205,CUST35178,2025-05-06,273.57,UPI,refunded,Transfer
TXN066206,CUST07046,2024-03-09,783.48,Digital Wallets,Success,Bill Payment
TXN066207,CUST48119,2025-12-13,90.72,Cash,Refunded,Transfer
TXN066208,CUST21865,2025-10-16,1484.35,Digital Wallets,Refunded,Purchase
TXN066209,CUST43480,2024-06-25,1514.08,UPI,Success,Transfer
TXN066210,CUST35906,2028-10-23,5816.65,UPI,Success,Bill Payment
TXN066211,CUST22008,2026-09-23,1690.02,UPI,Success,Withdrawl
TXN066212,CUST28949,2027-02-13,148.97,UPI,Success,Bill Payment
TXN066213,CUST01758,2025-08-09,1436.47,Cash,Success,Purchase
TXN066214,CUST11705,2027-06-18,548.7,UPI,Pending,Purchase
TXN066215,CUST34192,2027-01-14,1863.04,UPI,Success,Purchase
TXN066216,CUST22587,2027-09-30,302.51,UPI,Refunded,Purchase
TXN066217,CUST40015,2027-07-12,4631.85,UPI,Success,Purchase
TXN066218,CUST00786,2028-09-03,3365.36,UPI,Failed,Deposit
TXN066219,CUST39934,2026-02-19,2095.16,Cash,Pending,DEPOSIT
TXN066220,CUST06888,2027-04-15,207.07,Cash,Success,Withdrawl
TXN066221,CUST43025,2024-12-03,484.73,Cards,Success,Subscription
TXN066222,CUST46415,2025-03-10,243.9,Cards,Success,Deposit
TXN066223,CUST27963,2024-12-18,1248.67,UPI,Success,Withdrawl
TXN066224,CUST49075,2025-07-13,1408.58,Digital Wallets,Success,Subscription
TXN066225,CUST27449,2024-07-22,1361.79,UPI,pending,Bill Payment
TXN066226,CUST07018,2027-09-25,7362.55,UPI,Pending,Subscription
TXN066227,CUST41400,2025-10-20,655.33,UPI,Success,Deposit
TXN066228,CUST29418,2029-01-03,8612.7,UPI,Success,Bill Payment
TXN066229,CUST04127,2025-12-01,2028.7,UPI,Success,Bill Payment
TXN066230,CUST36604,2025-09-07,304.24,UPI,Success,Refund
TXN066231,CUST40873,2025-06-17,366.2,UPI,Success,Purchase
TXN066232,CUST49316,2025-12-08,1069.84,UPI,Success,Deposit
TXN066233,CUST46419,2027-06-16,469.81,Cash,Success,Deposit
TXN066234,CUST47237,2024-03-12,1062.65,UPI,Refunded,Purchase
TXN066235,CUST33513,2023-11-29,7655.52,Cash,Success,Purchase
TXN066236,CUST22129,2026-07-26,1223.87,Cash,Refunded,Transfer
TXN066237,CUST04651,2023-08-09,645.79,UPI,Success,Purchase
TXN066238,CUST06279,2024-03-06,2354.78,UPI,Pending,Withdrawl
TXN066239,CUST39743,2026-07-02,954.63,Cash,Success,Purchase
TXN066240,CUST35069,2028-03-09,1250.29,Cards,Success,Withdrawl
TXN066241,CUST06518,2026-04-08,2779.75,UPI,Success,Subscription
TXN066242,CUST36973,2028-06-22,15690.42,Cash,Success,Transfer
TXN066243,CUST03575,2027-07-30,3418.34,Cards,Success,Purchase
TXN066244,CUST05824,2025-12-21,792.23,UPI,Refunded,Withdrawl
TXN066245,CUST32958,2028-08-11,1452.99,UPI,Success,Deposit
TXN066246,CUST01928,2024-08-18,381.05,UPI,Success,Deposit
TXN066247,CUST05480,2024-02-08,1561.79,UPI,Failed,Deposit
TXN066248,CUST31724,2027-10-30,1206.75,UPI,Success,Purchase
TXN066249,CUST19392,2026-05-09,7100.57,UPI,Pending,Bill Payment
TXN066250,CUST21140,2027-10-22,1605.87,UPI,Success,Transfer
TXN066251,CUST32076,2025-08-23,729.56,UPI,Success,Refund
TXN066252,CUST18042,2025-12-23,1086.48,UPI,Success,Withdrawl
TXN066253,CUST44263,2025-08-08,2595.09,UPI,Success,Deposit
TXN066254,CUST45739,2028-03-28,574.09,UPI,Failed,Bill Payment
TXN066255,CUST35607,2029-04-27,3331.07,UPI,Success,Purchase
TXN066256,CUST27043,2027-08-06,3544.21,UPI,Success,Purchase
TXN066257,CUST16687,2023-07-06,1219.35,Digital Wallets,Refunded,Purchase
TXN066258,CUST15769,2027-10-18,883.84,UPI,Success,Purchase
TXN066259,CUST37194,2024-08-24,900.74,UPI,Success,Withdrawl
TXN066260,CUST35451,2024-06-23,995.74,Cheque Payment,Success,Purchase
TXN066261,CUST21591,2026-05-24,88.91,UPI,Success,
TXN066262,CUST21019,2026-05-09,813.98,Cheque,Refunded,Purchase
TXN066263,CUST27071,2026-03-21,,UPI,Success,Purchase
TXN066264,CUST27548,2027-05-31,513.86,UPI,Success,Withdrawl
TXN066265,CUST14788,2026-05-02,1640.98,UPI,Refunded,
