transaction_id,customer_id,payment_date,amount,payment_mode,transaction_status,transaction_type
TXN069710,CUST38062,2026-06-12,2082.67,UPI,Success,Purchase
TXN069711,CUST41152,2025-03-20,8525.87,UPI,Success,Transfer
TXN069713,CUST28008,2026-07-11,2247.11,Cash,Success,Withdrawal
TXN069716,CUST38592,2026-06-23,220.71,UPI,Success,Purchase
TXN069717,CUST25905,2023-11-17,1343.29,UPI,Success,Transfer
TXN069719,CUST43770,2024-07-30,1115.31,Digital Wallet,Success,Withdrawal
TXN069722,CUST16823,2024-07-23,6718.68,Cash,Failed,Withdrawal
TXN069723,CUST20310,2026-03-21,1101.7,UPI,Success,Bill Payment
TXN069725,CUST26664,2026-05-17,418.06,Unknown,Failed,Withdrawal
TXN069729,CUST18543,2023-06-05,1896.57,UPI,Success,Deposit
TXN069730,CUST19862,2026-06-20,19987.82,Unknown,Success,Deposit
TXN069731,CUST45352,2025-10-09,526.48,Digital Wallet,Success,Purchase
TXN069733,CUST00676,2025-12-29,1230.97,Cash,Success,Subscription
TXN069734,CUST03633,2023-10-30,10716.33,Cash,Success,Bill Payment
TXN069736,CUST45226,2024-09-16,3551.79,Card,Success,Purchase
TXN069739,CUST39346,2026-02-22,1594.71,Cash,Pending,Bill Payment
TXN069741,CUST07205,2026-07-11,756.89,UPI,Success,Deposit
TXN069742,CUST09925,2025-05-16,807.7,UPI,Success,Purchase
TXN069744,CUST32737,2024-02-20,2334.63,UPI,Success,Bill Payment
TXN069747,CUST02650,2023-12-15,1551.43,Card,Success,Deposit
TXN069749,CUST44202,2026-03-30,1276.64,UPI,Pending,Purchase
TXN069750,CUST41268,2025-03-24,4701.72,Cash,Success,Purchase
TXN069751,CUST36177,2025-05-21,762.29,UPI,Refunded,Purchase
TXN069755,CUST32064,2026-02-05,461.28,UPI,Success,Withdrawal
TXN069757,CUST10555,2025-01-17,4409.43,UPI,Success,Transfer
TXN069759,CUST00829,2023-08-05,1244.21,UPI,Failed,Purchase
TXN069762,CUST15514,2025-11-10,139.55,UPI,Success,Purchase
TXN069763,CUST02668,2024-09-01,368.24,UPI,Success,Transfer
TXN069764,CUST29004,2026-04-23,1765.66,UPI,Success,Purchase
TXN069765,CUST30422,2025-03-01,8632.05,Digital Wallet,Success,Bill Payment
TXN069768,CUST40937,2026-07-27,726.02,Cash,Failed,Purchase
TXN069769,CUST07890,2026-02-22,1974.96,UPI,Failed,Purchase
TXN069771,CUST47054,2025-05-15,878.91,UPI,Success,Transfer
TXN069772,CUST24408,2024-09-14,166.2,UPI,Success,Bill Payment
TXN069773,CUST21610,2026-03-11,1525.18,UPI,Pending,Bill Payment
TXN069777,CUST19570,2026-03-20,1526.41,UPI,Success,Purchase
TXN069778,CUST19161,2025-08-18,1249.5,UPI,Success,Deposit
TXN069780,CUST26088,2024-10-31,2912.89,UPI,Success,Deposit
TXN069781,CUST24771,2026-07-13,819.45,UPI,Failed,Deposit
TXN069782,CUST44774,2023-12-22,3835.33,Unknown,Success,Refund
TXN069784,CUST05930,2024-12-28,22755.68,Cheque,Failed,Purchase
TXN069786,CUST33274,2025-09-16,309.45,Cash,Pending,Purchase
TXN069788,CUST17883,2024-09-25,15259.32,UPI,Success,Withdrawal
TXN069789,CUST49827,2023-11-07,3282.59,Cash,Pending,Purchase
TXN069790,CUST23819,2023-08-13,660.41,UPI,Success,Transfer
TXN069793,CUST02067,2026-06-29,1599.44,UPI,Failed,Refund
TXN069797,CUST03216,2025-06-21,4173.13,UPI,Success,Transfer
TXN069799,CUST03868,2023-08-28,706.13,UPI,Success,Transfer
TXN069801,CUST13472,2025-05-28,884.68,UPI,Success,Unknown
TXN069802,CUST09896,2025-03-07,1029.7,UPI,Success,Purchase
TXN069804,CUST45270,2024-03-09,4071.95,Cash,Success,Purchase
TXN069805,CUST29228,2025-06-11,5245.18,UPI,Failed,Purchase
TXN069806,CUST13252,2025-03-27,1392.28,UPI,Success,Subscription
TXN069807,CUST23586,2024-11-13,790.9,UPI,Success,Purchase
TXN069809,CUST17592,2023-12-31,2673.44,Cash,Pending,Purchase
TXN069810,CUST02952,2024-01-07,4554.04,UPI,Success,Deposit
TXN069811,CUST00178,2023-07-15,752.33,UPI,Success,Transfer
TXN069814,CUST10173,2026-05-16,1933.96,Cash,Success,Purchase
TXN069816,CUST33291,2025-03-23,1480.545,Digital Wallet,Success,Purchase
TXN069817,CUST26255,2025-09-29,1167.34,Digital Wallet,Success,Refund
TXN069819,CUST49479,2026-06-05,1000.87,UPI,Success,Bill Payment
TXN069825,CUST29294,2024-09-30,542.09,Cash,Success,Transfer
TXN069826,CUST08732,2026-03-18,1266.59,Cash,Success,Purchase
TXN069828,CUST29262,2023-07-14,498.25,Digital Wallet,Failed,Bill Payment
TXN069830,CUST44075,2025-12-22,792.4,UPI,Success,Transfer
TXN069831,CUST33353,2026-07-10,2301.99,Cash,Success,Deposit
TXN069832,CUST33779,2025-08-11,1480.545,UPI,Success,Withdrawal
TXN069834,CUST00891,2024-04-03,10771.31,Cash,Success,Transfer
TXN069835,CUST40773,2024-06-20,169.08,UPI,Success,Transfer
TXN069836,CUST32591,2024-10-08,1480.545,Cash,Success,Bill Payment
TXN069840,CUST28306,2026-06-12,2760.79,UPI,Success,Purchase
TXN069841,CUST44503,2024-10-24,1414.13,UPI,Success,Refund
TXN069844,CUST03360,2024-01-12,1056.91,UPI,Refunded,Purchase
TXN069845,CUST25735,2025-12-23,6284.28,UPI,Success,Purchase
TXN069846,CUST10806,2023-09-06,2277.08,UPI,Failed,Bill Payment
TXN069847,CUST19377,2025-11-11,300.62,UPI,Success,Withdrawal
TXN069848,CUST06343,2024-07-04,466.91,UPI,Success,Bill Payment
TXN069849,CUST33953,2025-08-27,371.25,Digital Wallet,Success,Purchase
TXN069850,CUST23535,2026-06-09,2352.09,UPI,Success,Bill Payment
TXN069851,CUST17515,2026-05-12,474.19,UPI,Success,Transfer
TXN069853,CUST01246,2025-05-07,1153.38,Cash,Success,Transfer
TXN069854,CUST49569,2026-04-30,3536.48,UPI,Success,Transfer
TXN069857,CUST47528,2024-09-11,591.45,UPI,Success,Purchase
TXN069858,CUST14796,2024-04-05,2543.8,UPI,Failed,Bill Payment
TXN069860,CUST20535,2025-12-13,5015.68,UPI,Success,Transfer
TXN069861,CUST23884,2023-05-15,2613.33,UPI,Success,Purchase
TXN069862,CUST44665,2026-02-16,1264.24,Cash,Success,Purchase
TXN069863,CUST33143,2023-10-15,1551.04,Cheque,Success,Transfer
TXN069866,CUST13372,2024-03-07,428.89,UPI,Success,Purchase
TXN069867,CUST48339,2024-11-27,2086.56,UPI,Failed,Purchase
TXN069868,CUST33437,2025-12-20,1347.78,Cash,Success,Transfer
TXN069869,CUST12519,2024-07-06,320.68,UPI,Success,Transfer
TXN069871,CUST27244,2023-11-18,804.39,UPI,Success,Withdrawal
TXN069873,CUST46929,2026-02-14,890.61,Card,Success,Purchase
TXN069878,CUST32109,2025-07-05,5005.14,Card,Failed,Subscription
TXN069879,CUST07603,2023-07-18,2478.73,UPI,Failed,Refund
TXN069880,CUST03166,2026-03-29,917.74,UPI,Refunded,Purchase
TXN069881,CUST10116,2023-09-15,3108.77,UPI,Pending,Subscription
TXN069882,CUST47279,2025-03-04,4584.28,UPI,Pending,Deposit
TXN069883,CUST15345,2026-05-09,1480.545,Cash,Success,Purchase
TXN069885,CUST21697,2025-08-30,842.44,Digital Wallet,Success,Purchase
TXN069888,CUST48692,2026-05-03,6269.86,UPI,Failed,Transfer
TXN069890,CUST20766,2026-01-11,482.51,UPI,Success,Purchase
TXN069892,CUST27448,2024-08-21,739.49,UPI,Failed,Purchase
TXN069893,CUST15830,2025-11-27,1098.73,Unknown,Success,Purchase
TXN069894,CUST20118,2025-05-05,291.75,UPI,Success,Transfer
TXN069897,CUST03458,2025-03-01,1984.79,UPI,Success,Transfer
TXN069898,CUST02945,2025-12-03,3086.81,UPI,Success,Purchase
TXN069899,CUST38337,2025-05-09,1279.61,UPI,Success,Withdrawal
TXN069901,CUST45771,2024-03-22,3844.43,Cash,Success,Transfer
TXN069902,CUST11052,2026-03-08,3875.46,UPI,Success,Deposit
TXN069903,CUST02712,2026-02-16,3846.56,UPI,Success,Bill Payment
TXN069905,CUST23026,2025-12-28,301.91,UPI,Success,Bill Payment
TXN069908,CUST12451,2024-12-19,1640.62,UPI,Success,Purchase
TXN069909,CUST01599,2025-01-06,2424.52,UPI,Success,Purchase
TXN069910,CUST29658,2026-05-18,391.18,UPI,Success,Purchase
TXN069913,CUST12662,2026-05-17,1904.33,Cash,Success,Withdrawal
TXN069916,CUST32416,2023-11-11,18690.72,UPI,Success,Purchase
TXN069919,CUST39524,2026-08-10,372.11,UPI,Refunded,Bill Payment
TXN069920,CUST07366,2025-01-04,450.86,Cash,Pending,Bill Payment
TXN069921,CUST35976,2026-03-17,1055.13,Cash,Success,Bill Payment
TXN069922,CUST02169,2025-06-26,3108.28,UPI,Success,Bill Payment
TXN069923,CUST17986,2024-11-29,1100.25,UPI,Success,Withdrawal
TXN069924,CUST24972,2023-10-06,373.48,UPI,Success,Purchase
TXN069926,CUST01267,2025-09-08,239.56,UPI,Success,Subscription
TXN069928,CUST23055,2024-09-16,1753.29,Cash,Failed,Purchase
TXN069932,CUST30695,2024-02-13,1206.57,UPI,Success,Bill Payment
TXN069935,CUST10474,2025-01-25,133.29,UPI,Success,Deposit
TXN069936,CUST04087,2024-09-22,2270.62,UPI,Failed,Bill Payment
TXN069937,CUST43575,2026-06-17,1114.88,UPI,Success,Withdrawal
TXN069942,CUST21852,2025-12-12,651.07,Card,Refunded,Purchase
TXN069944,CUST17722,2026-08-19,2114.66,Cash,Success,Bill Payment
TXN069946,CUST12711,2026-06-25,1123.35,UPI,Success,Transfer
TXN069948,CUST42084,2025-09-07,1303.13,Bank Transfer,Success,Refund
TXN069950,CUST23488,2026-05-21,778.74,UPI,Failed,Purchase
TXN069951,CUST05471,2025-01-30,16086.42,Card,Success,Withdrawal
TXN069954,CUST02709,2025-11-06,3606.73,UPI,Success,Deposit
TXN069956,CUST01282,2024-06-02,721.66,Cash,Pending,Bill Payment
TXN069957,CUST24317,2026-05-23,4844.91,Cash,Success,Purchase
TXN069958,CUST26004,2025-09-12,2013.46,UPI,Success,Withdrawal
TXN069960,CUST13638,2026-05-02,766.12,UPI,Success,Subscription
TXN069961,CUST36861,2025-04-03,1166.65,Cash,Success,Purchase
TXN069962,CUST12651,2025-08-13,1775.99,UPI,Success,Subscription
TXN069963,CUST05051,2026-03-12,3233.18,Cash,Success,Deposit
TXN069964,CUST44544,2026-03-09,477.32,UPI,Refunded,Withdrawal
TXN069968,CUST06369,2025-08-25,1401.46,Cash,Failed,Transfer
TXN069969,CUST38505,2026-06-02,1480.545,UPI,Success,Transfer
TXN069971,CUST45557,2024-02-25,424.71,UPI,Success,Bill Payment
TXN069974,CUST23501,2025-09-15,1616.21,UPI,Success,Withdrawal
TXN069975,CUST47433,2026-08-05,1604.12,UPI,Success,Bill Payment
TXN069977,CUST08827,2025-11-06,259.07,UPI,Success,Deposit
TXN069979,CUST33898,2024-12-19,564.67,UPI,Success,Bill Payment
TXN069985,CUST22151,2024-08-26,553.8,Cash,Success,Purchase
TXN069989,CUST30201,2025-08-07,692.13,Card,Success,Bill Payment
TXN069990,CUST09533,2025-06-19,506.19,UPI,Success,Bill Payment
TXN069995,CUST15340,2025-05-16,2994.52,UPI,Success,Purchase
TXN069996,CUST07184,2025-02-07,2053.72,UPI,Success,Transfer
TXN069997,CUST15584,2025-05-24,1484.56,Card,Failed,Subscription
TXN069999,CUST14843,2024-04-03,1225.13,UPI,Success,Subscription
TXN070000,CUST09310,2024-12-02,732.86,UPI,Failed,Withdrawal
TXN070001,CUST15577,2026-08-09,1237.56,Cash,Success,Bill Payment
TXN070002,CUST33979,2025-03-01,791.59,UPI,Success,Purchase
TXN070003,CUST31961,2025-06-03,3578.89,Cash,Pending,Bill Payment
TXN070008,CUST17803,2024-05-15,668.58,UPI,Failed,Purchase
TXN070009,CUST22651,2024-09-11,1290.25,UPI,Success,Bill Payment
TXN070011,CUST45316,2024-07-24,1934.47,UPI,Success,Bill Payment
TXN070012,CUST28471,2025-06-18,1716.66,Unknown,Success,Purchase
TXN070013,CUST38170,2025-09-30,2574.97,UPI,Success,Purchase
TXN070015,CUST39301,2025-03-23,7489.48,UPI,Success,Purchase
TXN070017,CUST34658,2025-07-26,290.08,UPI,Refunded,Purchase
TXN070018,CUST07138,2024-02-03,1967.41,Digital Wallet,Failed,Bill Payment
TXN070025,CUST49713,2024-09-01,829.89,UPI,Success,Subscription
TXN070028,CUST31370,2026-01-14,6447.25,UPI,Refunded,Transfer
TXN070029,CUST21214,2025-11-10,6323.68,UPI,Success,Unknown
TXN070030,CUST44922,2025-07-12,1498.38,UPI,Success,Bill Payment
TXN070031,CUST33964,2025-04-19,1860.97,UPI,Success,Withdrawal
TXN070032,CUST20728,2024-12-31,2135.72,UPI,Refunded,Purchase
TXN070034,CUST05111,2024-01-02,2014.29,Digital Wallet,Success,Transfer
TXN070037,CUST19296,2024-10-05,499.76,Cash,Success,Refund
TXN070038,CUST42810,2025-03-18,1129.89,UPI,Success,Refund
TXN070042,CUST35556,2023-05-29,103.81,UPI,Success,Purchase
TXN070044,CUST26767,2024-04-05,3754.93,UPI,Success,Purchase
TXN070045,CUST48801,2025-06-20,167.68,UPI,Success,Bill Payment
TXN070046,CUST07088,2024-10-06,5992.96,UPI,Success,Refund
TXN070047,CUST43426,2025-09-02,6107.09,Cash,Success,Withdrawal
TXN070048,CUST03756,2026-06-19,2665.64,Cash,Success,Purchase
TXN070049,CUST09078,2025-05-25,6660.27,Cash,Success,Refund
TXN070050,CUST05490,2025-10-15,4717.39,UPI,Success,Withdrawal
TXN070051,CUST23756,2024-09-08,278.93,UPI,Success,Withdrawal
TXN070052,CUST08183,2024-12-27,5046.83,UPI,Pending,Deposit
TXN070053,CUST31786,2025-06-19,396.99,Bank Transfer,Success,Bill Payment
TXN070056,CUST25787,2026-04-23,163.6,Unknown,Success,Purchase
TXN070057,CUST18118,2026-02-25,21882.5,UPI,Success,Bill Payment
TXN070060,CUST09332,2026-02-12,401.03,UPI,Success,Purchase
TXN070062,CUST14296,2025-04-29,1480.545,UPI,Success,Bill Payment
TXN070067,CUST06855,2024-06-18,769.62,UPI,Success,Purchase
TXN070068,CUST01313,2026-07-02,1214.6,UPI,Success,Purchase
TXN070069,CUST05080,2026-08-10,9346.36,Cash,Success,Deposit
TXN070071,CUST47987,2024-09-18,4947.54,UPI,Refunded,Purchase
TXN070072,CUST04372,2026-01-10,1596.07,UPI,Success,Transfer
TXN070073,CUST47139,2026-03-16,337.59,Cash,Success,Transfer
TXN070075,CUST47821,2026-07-01,1492.82,UPI,Success,Purchase
TXN070077,CUST34143,2025-08-11,631.36,Cash,Success,Transfer
TXN070078,CUST35047,2025-03-29,1480.545,UPI,Success,Withdrawal
TXN070080,CUST14267,2023-05-31,4280.41,UPI,Success,Purchase
TXN070081,CUST00108,2025-03-16,1220.52,UPI,Success,Refund
TXN070082,CUST47929,2026-08-16,751.09,UPI,Success,Withdrawal
TXN070083,CUST12250,2025-07-07,620.17,Digital Wallet,Success,Purchase
TXN070084,CUST07432,2024-04-02,1226.23,UPI,Success,Transfer
TXN070085,CUST28239,2024-09-28,61.66,UPI,Success,Subscription
TXN070088,CUST22985,2026-02-01,2941.2,Digital Wallet,Pending,Purchase
TXN070091,CUST07551,2026-07-08,4320.92,UPI,Success,Deposit
TXN070094,CUST39294,2025-03-23,388.8,Cash,Refunded,Refund
TXN070095,CUST03936,2025-09-14,2544.6,Cash,Success,Bill Payment
TXN070102,CUST31003,2026-08-17,993.93,UPI,Success,Transfer
TXN070103,CUST26729,2025-12-01,1593.06,UPI,Success,Transfer
TXN070104,CUST38214,2025-08-17,3993.5,Cash,Success,Transfer
TXN070106,CUST13975,2025-02-22,827.44,UPI,Success,Bill Payment
TXN070107,CUST09858,2025-02-18,1318.78,UPI,Refunded,Bill Payment
TXN070108,CUST26038,2025-04-25,2323.03,UPI,Success,Bill Payment
TXN070109,CUST08210,2024-07-03,7113.37,UPI,Success,Purchase
TXN070110,CUST23441,2025-07-09,1480.545,UPI,Refunded,Bill Payment
TXN070112,CUST25058,2025-11-28,1715.79,Digital Wallet,Pending,Bill Payment
TXN070114,CUST23272,2024-08-02,1394.05,UPI,Success,Deposit
TXN070116,CUST06596,2026-05-22,332.47,UPI,Success,Purchase
TXN070119,CUST10372,2025-12-15,537.52,UPI,Success,Transfer
TXN070120,CUST01215,2026-03-10,9456.38,UPI,Success,Deposit
TXN070123,CUST07168,2026-03-16,603.32,UPI,Refunded,Withdrawal
TXN070125,CUST03541,2025-01-13,1851.71,Cash,Success,Bill Payment
TXN070128,CUST23211,2025-07-31,3235.59,Unknown,Refunded,Withdrawal
TXN070131,CUST36161,2025-10-18,777.77,Cash,Success,Withdrawal
TXN070133,CUST20358,2024-06-20,1667.97,UPI,Success,Bill Payment
TXN070135,CUST02405,2025-11-18,2205.35,UPI,Cancelled,Refund
TXN070136,CUST48776,2026-02-26,9355.58,UPI,Success,Refund
TXN070137,CUST41184,2025-01-30,698.55,Unknown,Pending,Deposit
TXN070138,CUST40613,2025-12-06,179.35,Card,Failed,Withdrawal
TXN070145,CUST39992,2026-06-09,533.01,UPI,Success,Withdrawal
TXN070146,CUST09669,2024-11-04,422.69,UPI,Success,Withdrawal
TXN070147,CUST06324,2025-03-20,2135.16,Cash,Failed,Withdrawal
TXN070152,CUST11208,2026-02-21,629.88,UPI,Success,Withdrawal
TXN070154,CUST06539,2026-08-02,1298.75,Card,Success,Purchase
TXN070157,CUST24803,2025-11-20,2854.36,UPI,Success,Transfer
TXN070161,CUST27128,2026-04-25,691.69,Cash,Failed,Deposit
TXN070162,CUST48819,2026-07-31,2971.22,UPI,Success,Transfer
TXN070163,CUST15802,2024-12-07,3043.33,UPI,Failed,Refund
TXN070165,CUST21566,2025-01-18,268.54,Cash,Failed,Purchase
TXN070166,CUST43706,2023-08-12,428.19,UPI,Success,Bill Payment
TXN070167,CUST23288,2025-01-19,490.28,UPI,Success,Refund
TXN070169,CUST04414,2024-04-04,5634.9,UPI,Refunded,Deposit
TXN070170,CUST24828,2023-10-26,677.42,Card,Refunded,Purchase
TXN070171,CUST12500,2025-05-29,548.3,Card,Success,Purchase
TXN070172,CUST05618,2024-07-23,2921.28,Cash,Refunded,Bill Payment
TXN070173,CUST49376,2024-01-23,3667.95,Card,Failed,Deposit
TXN070174,CUST12421,2024-04-29,942.84,UPI,Success,Bill Payment
TXN070175,CUST15199,2024-07-15,1909.57,UPI,Success,Bill Payment
TXN070176,CUST41314,2025-06-02,905.56,UPI,Success,Deposit
TXN070178,CUST15338,2026-01-31,1010.54,UPI,Refunded,Purchase
TXN070179,CUST17672,2025-06-09,1480.545,Cash,Refunded,Transfer
TXN070182,CUST41386,2026-01-07,1386.78,Digital Wallet,Success,Bill Payment
TXN070183,CUST49917,2026-02-23,900.25,UPI,Success,Purchase
TXN070184,CUST15900,2025-05-01,1042.22,UPI,Success,Bill Payment
TXN070186,CUST30125,2025-01-26,427.98,Cash,Success,Withdrawal
TXN070189,CUST04108,2026-02-23,3709.91,UPI,Success,Transfer
TXN070190,CUST18001,2025-08-31,696.86,UPI,Success,Purchase
TXN070191,CUST26962,2026-06-30,1480.545,UPI,Refunded,Purchase
TXN070195,CUST31888,2025-12-04,1699.31,Cash,Failed,Withdrawal
TXN070196,CUST31847,2024-11-05,404.79,UPI,Success,Bill Payment
TXN070198,CUST31995,2024-08-07,787.62,Cheque,Success,Bill Payment
TXN070200,CUST00267,2023-11-25,2968.31,Digital Wallet,Success,Purchase
TXN070201,CUST20641,2026-05-07,3651.56,UPI,Success,Subscription
TXN070203,CUST45840,2024-06-29,175.03,UPI,Refunded,Withdrawal
TXN070205,CUST01271,2024-02-07,1332.41,UPI,Success,Deposit
TXN070207,CUST38097,2025-07-21,1414.69,Digital Wallet,Refunded,Refund
TXN070208,CUST00800,2025-03-15,1074.29,UPI,Success,Deposit
TXN070209,CUST42085,2025-02-21,1040.23,UPI,Success,Bill Payment
TXN070210,CUST17841,2025-06-05,1261.3,UPI,Success,Deposit
TXN070211,CUST33309,2024-10-18,1480.71,UPI,Success,Purchase
TXN070213,CUST35222,2026-07-11,3092.16,Digital Wallet,Success,Bill Payment
TXN070214,CUST37517,2025-07-13,5242.28,Cash,Success,Deposit
TXN070215,CUST24042,2025-11-01,989.12,UPI,Success,Bill Payment
TXN070217,CUST20294,2026-06-09,85.69,UPI,Pending,Purchase
TXN070218,CUST07211,2024-01-28,506.67,Digital Wallet,Refunded,Purchase
TXN070220,CUST30824,2023-11-08,4946.31,UPI,Success,Subscription
TXN070222,CUST13508,2026-07-10,293.03,UPI,Success,Bill Payment
TXN070224,CUST49659,2025-10-10,1388.74,UPI,Success,Purchase
TXN070225,CUST24080,2024-11-20,777.88,UPI,Success,Deposit
TXN070226,CUST04909,2023-11-29,387.51,Cash,Failed,Refund
TXN070227,CUST47938,2024-07-12,5240.09,UPI,Success,Bill Payment
TXN070229,CUST24328,2024-02-25,2164.39,UPI,Success,Purchase
TXN070234,CUST45142,2026-04-11,1480.545,Digital Wallet,Success,Transfer
TXN070235,CUST14139,2025-01-14,490.28,Card,Pending,Bill Payment
TXN070236,CUST07939,2026-06-01,2152.51,UPI,Failed,Transfer
TXN070237,CUST28650,2024-12-12,809.16,Cash,Success,Purchase
TXN070239,CUST32039,2026-01-27,4065.61,Cash,Success,Subscription
TXN070241,CUST16164,2025-10-30,3691.48,UPI,Success,Transfer
TXN070243,CUST21598,2024-09-07,1137.66,UPI,Success,Bill Payment
TXN070244,CUST03132,2025-03-31,115.23,UPI,Refunded,Deposit
TXN070246,CUST23636,2024-11-06,1094.24,Bank Transfer,Failed,Deposit
TXN070247,CUST20067,2025-11-17,625.99,Digital Wallet,Success,Unknown
TXN070250,CUST42384,2025-08-31,271.07,UPI,Refunded,Transfer
TXN070251,CUST39100,2025-11-19,385.35,UPI,Success,Purchase
TXN070255,CUST49554,2026-01-24,7018.79,Digital Wallet,Success,Bill Payment
TXN070256,CUST17155,2025-04-05,255.47,UPI,Failed,Refund
TXN070258,CUST13844,2025-06-28,4016.07,UPI,Success,Transfer
TXN070264,CUST39531,2025-04-20,289.21,Cash,Success,Withdrawal
TXN070266,CUST44027,2025-01-24,2366.63,Cash,Success,Purchase
TXN070267,CUST04436,2024-12-11,1198.52,Unknown,Success,Deposit
TXN070268,CUST07055,2026-08-06,4418.08,UPI,Success,Purchase
TXN070270,CUST01769,2025-06-15,2197.64,UPI,Success,Purchase
TXN070271,CUST15284,2026-06-14,630.69,UPI,Success,Purchase
TXN070272,CUST48795,2025-04-13,3303.45,Card,Success,Deposit
TXN070273,CUST05903,2026-03-16,399.68,Cash,Success,Deposit
TXN070275,CUST16572,2026-03-27,2319.94,UPI,Success,Bill Payment
TXN070277,CUST02388,2026-03-07,827.98,Cash,Success,Deposit
TXN070278,CUST36365,2026-01-18,789.45,UPI,Success,Subscription
TXN070281,CUST39466,2025-12-11,4407.69,UPI,Success,Purchase
TXN070283,CUST29642,2025-06-22,19210.09,Cash,Success,Purchase
TXN070284,CUST01797,2026-03-17,886.18,Unknown,Failed,Bill Payment
TXN070285,CUST13917,2024-05-22,1623.41,UPI,Success,Purchase
TXN070286,CUST38340,2026-03-08,1492.4,UPI,Success,Withdrawal
TXN070287,CUST27011,2026-03-10,387.25,Cash,Success,Purchase
TXN070289,CUST02674,2024-12-03,2828.29,UPI,Success,Bill Payment
TXN070294,CUST37411,2026-04-26,1650.92,UPI,Success,Transfer
TXN070295,CUST09279,2024-08-28,922.27,UPI,Failed,Purchase
TXN070298,CUST15880,2025-09-05,673.18,UPI,Success,Refund
TXN070299,CUST24896,2025-02-02,5225.28,UPI,Success,Unknown
TXN070300,CUST05105,2025-07-14,2417.6,Cash,Success,Purchase
TXN070301,CUST49758,2025-02-19,478.05,UPI,Refunded,Purchase
TXN070302,CUST06335,2026-07-04,12032.33,Cash,Success,Transfer
TXN070304,CUST38627,2023-06-26,1362.55,UPI,Success,Purchase
TXN070306,CUST23256,2026-06-04,915.55,UPI,Success,Transfer
TXN070307,CUST13567,2023-03-23,4280.62,Card,Success,Bill Payment
TXN070311,CUST22633,2024-08-14,7008.32,UPI,Success,Bill Payment
TXN070314,CUST06804,2025-07-30,900.65,Cash,Success,Refund
TXN070317,CUST22399,2025-01-20,10366.55,UPI,Success,Withdrawal
TXN070319,CUST18328,2024-09-29,260.69,Cash,Success,Purchase
TXN070320,CUST07418,2025-10-23,131.36,UPI,Pending,Purchase
TXN070322,CUST00184,2026-07-28,8954.38,UPI,Success,Bill Payment
TXN070324,CUST30748,2025-03-18,291.19,Card,Success,Bill Payment
TXN070328,CUST24156,2025-09-30,1474.15,Cash,Refunded,Withdrawal
TXN070331,CUST31095,2025-08-13,919.43,UPI,Refunded,Transfer
TXN070333,CUST09994,2025-09-06,11261.21,UPI,Refunded,Transfer
TXN070334,CUST35812,2025-08-03,802.64,Cash,Success,Deposit
TXN070335,CUST43944,2024-11-20,2976.31,UPI,Success,Purchase
TXN070336,CUST33098,2026-02-08,1983.95,UPI,Success,Purchase
TXN070338,CUST35848,2025-08-02,5183.49,UPI,Success,Bill Payment
TXN070339,CUST12822,2025-05-27,1353.01,UPI,Success,Bill Payment
TXN070341,CUST28522,2024-04-25,1181.1,UPI,Failed,Refund
TXN070344,CUST08839,2025-12-24,614.47,UPI,Success,Purchase
TXN070345,CUST29964,2025-04-22,856.11,UPI,Success,Bill Payment
TXN070346,CUST01282,2025-06-11,346.56,Card,Failed,Transfer
TXN070347,CUST32441,2026-03-05,2317.46,UPI,Success,Subscription
TXN070349,CUST49500,2023-07-07,1480.545,UPI,Success,Purchase
TXN070350,CUST09479,2025-02-08,3322.13,UPI,Failed,Bill Payment
TXN070353,CUST23800,2023-11-18,1983.65,Cash,Failed,Bill Payment
TXN070354,CUST21528,2024-02-29,136.48,UPI,Success,Bill Payment
TXN070355,CUST47096,2025-08-24,837.61,UPI,Success,Purchase
TXN070356,CUST07293,2026-08-11,449.1,Digital Wallet,Success,Purchase
TXN070358,CUST45511,2025-05-17,6243.38,Cash,Success,Deposit
TXN070359,CUST03759,2023-05-28,3194.49,UPI,Refunded,Unknown
TXN070361,CUST27134,2025-12-16,2640.63,UPI,Success,Purchase
TXN070362,CUST10638,2026-01-14,570.67,UPI,Success,Bill Payment
TXN070363,CUST46972,2026-04-10,475.29,UPI,Pending,Transfer
TXN070366,CUST35909,2025-07-25,2171.45,Card,Success,Unknown
TXN070370,CUST33988,2025-04-26,1480.545,UPI,Success,Bill Payment
TXN070371,CUST26791,2026-06-19,1466.2,UPI,Success,Bill Payment
TXN070373,CUST01943,2026-08-20,999.51,Cash,Refunded,Bill Payment
TXN070374,CUST45056,2026-06-10,1686.75,Digital Wallet,Pending,Withdrawal
TXN070378,CUST07298,2026-03-12,633.72,UPI,Success,Purchase
TXN070379,CUST32261,2026-05-27,310.49,UPI,Success,Bill Payment
TXN070381,CUST04391,2024-06-15,2457.1,Cash,Success,Refund
TXN070382,CUST24042,2025-01-08,1210.37,UPI,Success,Subscription
TXN070383,CUST03264,2026-06-28,1307.12,UPI,Failed,Bill Payment
TXN070384,CUST44005,2026-02-27,3589.08,UPI,Success,Deposit
TXN070385,CUST23439,2025-05-15,1028.75,Cash,Pending,Purchase
TXN070387,CUST03384,2024-09-02,1875.54,UPI,Success,Purchase
TXN070388,CUST49846,2024-09-10,1480.545,UPI,Success,Withdrawal
TXN070390,CUST09504,2025-07-21,1248.44,UPI,Refunded,Withdrawal
TXN070392,CUST17350,2026-05-06,1327.32,UPI,Success,Purchase
